year,article_id,figure_name,figure_caption,figure_img
2017,7335648,Fig. 3.,"Real trajectories of all the successful trials over nine scenarios. Red asterisks: start positions of all trials. Green squares: reaching target locations of all trials. Magenta circle: target area. Green bars: obstacles. Each subplot represents one scenario of obstacle avoidance. (a) S1:
1→2
. (b) S2:
1→4
. (c) S3:
2→1
. (d) S4:
2→3
. (e) S5:
3→1
. (f) S6:
3→2
. (g) S7:
3→4
. (h) S8:
4 →1
. (i) S9:
4 →3
. The other three scenarios (
1→3
,
2→4
, and
4→2
) are not shown because the number of successful trials is less than 5.",https://ieeexplore.ieee.org/mediastore_new/IEEE/content/media/5962385/7879455/7335648/wang3abcdefghi-2493079-large.gif
2017,7335648,Fig. 4.,"Illustration of how to determine the output actions of the neural network. (a) Average trajectory of all the trials from position 4 to target 3 (red solid line) and the corresponding fitting curve (green solid line). Green bar: obstacle. Two blue rectangles are set at both sides of the obstacle served as virtual target areas. (b) Normalized directions distribution of Scenario:
4→3
(magenta histogram) and the tangential directions of all the trials at each time step within the nine scenarios (blue histogram). The tangential directions in Scenario:
4→3
are naturally grouped into two subsets whose peak values,
α
1
and
α
2
, are taken as the centers. All the tangential directions are pooled together and divided equally into 12 parts by the green dotted lines, and the highest local angles but larger than a threshold (0.015, the red dashed-dotted line) are picked as the output actions, so the final number of the output actions 8, that is,
θ=[0.838,1.19,1.88,2.30,3.98,4.26,4.96,5.38]
in radian, marked with the red asterisks.",https://ieeexplore.ieee.org/mediastore_new/IEEE/content/media/5962385/7879455/7335648/wang4ab-2493079-large.gif
2017,7335648,Fig. 5.,"Average successful rates of QAGKRL within the last 50 trials across ten initializations with six distinctive kernel widths
h=[1.0,1.6,2.0,2.4,2.8,3.2]
, and four different quantization thresholds
ξ
U
=[3.75,9.19,11.07,12.84]
, the corresponding final kernel filter sizes are
[927,15,7,5]
.",https://ieeexplore.ieee.org/mediastore_new/IEEE/content/media/5962385/7879455/7335648/wang5-2493079-large.gif
2017,7335648,Fig. 6.,"Illustration of the order mode and the random mode. In both modes, the time index (
t
1
,
t
2
,…,
t
num
, where num is the number of steps, usually 14 or 16, for the agent to complete one trial) is in the same sequence as recorded within one trial. (a) Order mode. Scenarios are played in sequence, that is S1:
1→2
, S2:
2→3
, S3:
3→1
, S4:
4→1
, and S5:
4→3
, and each includes 1000 trials grouped together. (b) Random mode. The distinctive trials are replayed with random scenarios Sx, which can be any one of the five scenarios.",https://ieeexplore.ieee.org/mediastore_new/IEEE/content/media/5962385/7879455/7335648/wang6ab-2493079-large.gif
2017,7335648,Fig. 7.,"Average learning curves within the five scenarios using threefold cross-validation across 30 random initializations by AGREL (blue solid lines) and QAGKRL (deep green lines) during the training process in the order mode and online mode. (a) Order-online mode. For clarity, error bars represent standard deviations are not shown. (b) Online mode. The corresponding light color shading areas represent respective regions with the best and the worst performance for AGREL and QAGKRL. For comparison, the magenta line represents the average learning curve of
Q(λ)
-learning (
λ=0.2
) using greedy policy, while the cyan line is
Q(λ)
-learning (
λ=0
) using the softmax policy.",https://ieeexplore.ieee.org/mediastore_new/IEEE/content/media/5962385/7879455/7335648/wang7ab-2493079-large.gif
2017,7335648,Fig. 8.,"Ranges of the total successful rates within the five scenarios across 30 random initializations by AGREL (blue boxes) and QAGKRL (green boxes) using threefold cross-validation during the training process. (a) Order mode (not include the random part). (b) Online mode (right tail paired-sample
t
-test,
p=2.6965e
-4). Red plus signs: outliers.",https://ieeexplore.ieee.org/mediastore_new/IEEE/content/media/5962385/7879455/7335648/wang8ab-2493079-large.gif
2017,7335648,Fig. 9.,"Ranges of the total successful rates within the five scenarios with the testing data after the parameters trained in the online mode by AGREL (blue boxes) and QAGKRL (green boxes) corresponding to Fig. 8(b). (a) Testing with the parameters fixed (the right tail paired-sample
t
-test,
p=4.2296e
-5). (b) Testing with the parameters updating (the right tail paired-sample
t
-test,
p=3.0916e
-4).",https://ieeexplore.ieee.org/mediastore_new/IEEE/content/media/5962385/7879455/7335648/wang9ab-2493079-large.gif
2017,7335648,Fig. 10.,"Successfully reconstructed examples during the different training stages at (a) 10th epoch, (b) 150th epoch, and (c) 400th epoch. (d) Testing phase with all the parameters fixed after QAGKRL is trained in the online mode. Circles: initial positions of the cursor. Squares: targets. Green bar: obstacle. Green color depth: appearance order of obstacles. Solid lines: real trajectories. Dashed-dotted lines: corresponding predications.",https://ieeexplore.ieee.org/mediastore_new/IEEE/content/media/5962385/7879455/7335648/wang10abcd-2493079-large.gif
2017,6880823,Fig. 1.,Cyber threat in the smart grid.,https://ieeexplore.ieee.org/mediastore_new/IEEE/content/media/4267003/8052178/6880823/esmal1-2341597-large.gif
2017,6880823,Fig. 2.,"Attacked and safe operating modes in the
R
2
space.",https://ieeexplore.ieee.org/mediastore_new/IEEE/content/media/4267003/8052178/6880823/esmal2-2341597-large.gif
2017,6880823,Fig. 3.,Distributed SVM convergence.,https://ieeexplore.ieee.org/mediastore_new/IEEE/content/media/4267003/8052178/6880823/esmal3-2341597-large.gif
2017,6880823,Fig. 4.,"Optimal Choice for
C
and
σ
.",https://ieeexplore.ieee.org/mediastore_new/IEEE/content/media/4267003/8052178/6880823/esmal4-2341597-large.gif
2017,6880823,Fig. 5.,Learning curve of the SVM and the anomaly detection.,https://ieeexplore.ieee.org/mediastore_new/IEEE/content/media/4267003/8052178/6880823/esmal5-2341597-large.gif
2017,6880823,Fig. 6.,"Histogram representation of
z
tr1
.",https://ieeexplore.ieee.org/mediastore_new/IEEE/content/media/4267003/8052178/6880823/esmal6-2341597-large.gif
2017,6880823,Fig. 7.,"Unsupervised anomaly detection with a large threshold
δ(P(z)<2e−4)
.",https://ieeexplore.ieee.org/mediastore_new/IEEE/content/media/4267003/8052178/6880823/esmal7-2341597-large.gif
2017,6880823,Fig. 8.,"Unsupervised anomaly detection with a small threshold
δ(P(z)<2e−6)
.",https://ieeexplore.ieee.org/mediastore_new/IEEE/content/media/4267003/8052178/6880823/esmal8-2341597-large.gif
2017,6880823,Fig. 9.,"Semisupervised anomaly detection with optimal threshold
(P(z)<2.98e−5)",https://ieeexplore.ieee.org/mediastore_new/IEEE/content/media/4267003/8052178/6880823/esmal9-2341597-large.gif
2017,7565530,Fig. 1.,"This figure is an illustration of Cascade SVM [10]. Different layers have to be processed sequentially, i.e., layer
i+1
can be processed after layer
i
has been finished. The tasks in the same level can be processed concurrently. If the result at the bottom layer is not good enough, the user can distribute all the support vectors (SV15 in the figure) to all the nodes and re-do the whole pass from the top layer and to the bottom layer. However, for most applications, the result will not become better after another Cascade pass. One pass is enough in most cases.",https://ieeexplore.ieee.org/mediastore_new/IEEE/content/media/71/7875386/7565530/you1-2608823-large.gif
2017,7565530,Fig. 2.,"General Flow for CP-SVM. In the training part, different SVMs process its own dataset independently. In the classification part, different models can make the prediction independently.",https://ieeexplore.ieee.org/mediastore_new/IEEE/content/media/71/7875386/7565530/you2-2608823-large.gif
2017,7565530,Fig. 3.,"This is an example of First Come First Served (FCFS) partitioning algorithm. Each figure is a distance matrix, which is referred as
dist
. For example,
dist
[i][j] is the distance between ith center and jth sample. The color of the matrix in the first figure is the original color. If
dist
[i][j] has a different color than the original one, then it means that jth sample belongs to ith center.",https://ieeexplore.ieee.org/mediastore_new/IEEE/content/media/71/7875386/7565530/you3-2608823-large.gif
2017,7565530,Fig. 4.,"The figure shows that the partitioning by K-means is imbalanced while the partitioning by FCFS is balanced. Specifically, each node has exactly 20,000 samples after FCFS partitioning. The test dataset is
face
with 160,000 samples (361 features per sample). 8 nodes are used in this test.",https://ieeexplore.ieee.org/mediastore_new/IEEE/content/media/71/7875386/7565530/you4-2608823-large.gif
2017,7565530,Fig. 5.,"This is an example of Balanced K-means partitioning algorithm. Each figure is a distance matrix, which is referred as
dist
. For example,
dist
[i][j] is the distance between ith center and jth sample. The color in the first figure is the original color. If
dist
[i][j] has a different color than the original one, then it means that jth sample belongs to ith center.",https://ieeexplore.ieee.org/mediastore_new/IEEE/content/media/71/7875386/7565530/you5-2608823-large.gif
2017,7565530,Fig. 6.,"The figure shows that CP-SVM is load imbalanced while CA-SVM is load-balanced. The test dataset is
epsilon
with 128,000 samples (2,000 nnz per sample). Eight nodes are used in this test.",https://ieeexplore.ieee.org/mediastore_new/IEEE/content/media/71/7875386/7565530/you6-2608823-large.gif
2017,7565530,Fig. 7.,"Communication Patterns of different approaches. The data is from running the 6 approaches on eight nodes with the same 5MB real-world dataset (subset of ijcnn dataset).
x
-axis is the rank of sending processors,
y
-axis is the rank of receiving processors, and
z
-axis is the volume of communication in bytes. The vertical ranges (
z
-axis) of these six sub-figures are the same. The communication pattern of BKM-SVM is similar to that of CP-SVM. The communication pattern of FCFS-SVM is similar to that of cascade without point-to-point communication.",https://ieeexplore.ieee.org/mediastore_new/IEEE/content/media/71/7875386/7565530/you7-2608823-large.gif
2017,7565530,Fig. 8.,"The ratio of computation to communication. The experiment is based on a subset of ijcnn dataset. To give a fair comparison, we implemented two versions of CA-SVM. casvm1 means that we put the initial dataset on the same node, which needs communication to distribute the dataset to different nodes. casvm2 means that we put the initial dataset on different nodes, which needs no communication.",https://ieeexplore.ieee.org/mediastore_new/IEEE/content/media/71/7875386/7565530/you8-2608823-large.gif
2017,7565530,Fig. 9.,"We use the 5,000 samples from the UCI covtype dataset [36] for this experiment. The kernel matrix is 5,000-by-5,000 with 458,222 nonzeroes. The first figure is the original kernel matrix, the second figure is the kernel matrix after clustering. From these figures we can observe that the kernel matrix is block-diagonal after the clustering algorithm.",https://ieeexplore.ieee.org/mediastore_new/IEEE/content/media/71/7875386/7565530/you9-2608823-large.gif
2017,7872382,Fig. 1.,Challenges in nuclear segmentation: Original H&E stained tissue images show crowded and chromatin-sparse nuclei. Otsu thresholding [9] leads to merged nuclei (under-segmentation). Marker controlled watershed segmentation [10] leads to fragmented nuclei (over-segmentation). Proposed technique detects and segments almost all nuclei well. Each segmented nucleus is shown in a separate color.,https://ieeexplore.ieee.org/mediastore_new/IEEE/content/media/42/7961173/7872382/kumar1-2677499-large.gif
2017,7872382,Fig. 2.,Proposed training and inference to segment nuclei using CNN3.,https://ieeexplore.ieee.org/mediastore_new/IEEE/content/media/42/7961173/7872382/kumar2-2677499-large.gif
2017,7872382,Fig. 3.,Examples of sub-images taken from the test images for different organs (columns) showing challenging cases based on variation in nuclear appearance and crowding. Intermediate and final results of our segmentation process are shown in rows. Annotation boundaries of the test images were only used for evaluation.,https://ieeexplore.ieee.org/mediastore_new/IEEE/content/media/42/7961173/7872382/kumar3-2677499-large.gif
2017,7872382,Fig. 4.,"Comparing segmentation methods based on deep learning on H&E stained images (top row). In the middle and bottom rows, ground truth (annotated) boundaries are red, detected are blue, and overlap between the two are yellow. Predominance of yellow (correct) boundaries can be seen with the use of proposed CNN3 in the bottom row compared to the CNN2 similar to [13] in the middle row. For easy cases where the nuclei are uniformly colored and well-separated, both methods perform equivalently as seen in the rightmost column.",https://ieeexplore.ieee.org/mediastore_new/IEEE/content/media/42/7961173/7872382/kumar4-2677499-large.gif
2017,7872382,Fig. 5.,"H&E stained images with comparison of segmentation results using open-source software - cell profiler [50] and Fiji [51], – and deep learning methods CNN2 (similar to [13]), and CNN3 (proposed) – along with ground truth segmentation maps.",https://ieeexplore.ieee.org/mediastore_new/IEEE/content/media/42/7961173/7872382/kumar5-2677499-large.gif
2017,7872382,Fig. 6.,"The proposed metric aggregated Jaccard index (AJI) captures the better segmentation quality of (a) Kidney with respect to (b) Colon, while F1-score (F1S), mean DiceâŁ™s coefficient (DC) and mean Hausdorff distances (DC) are very similar for the two images.",https://ieeexplore.ieee.org/mediastore_new/IEEE/content/media/42/7961173/7872382/kumar6ab-2677499-large.gif
2017,7676308,Fig. 1.,"(a) Control system of a thin-walled workpiece mounted to a Mikron machine platform. (b) Spindle, laser sensor, and tool path of the workpiece machining system.",https://ieeexplore.ieee.org/mediastore_new/IEEE/content/media/3516/7855861/7676308/zhang1ab-2620987-large.gif
2017,7676308,Fig. 2.,Architecture of the control system for the thin-walled workpieces machining platform in Fig. 1.,https://ieeexplore.ieee.org/mediastore_new/IEEE/content/media/3516/7855861/7676308/zhang2-2620987-large.gif
